image_id,filename,relative_path,orig_split,width,height,mode,dominant_class_id,class_name,waste_stream,split
4851,img_4851.png,data\DSWD\DSWD\Train\Image\img_4851.png,Train,448,448,RGB,3,Thermocol,Plastic,train
4858,img_4858.png,data\DSWD\DSWD\Train\Image\img_4858.png,Train,448,448,RGB,3,Thermocol,Plastic,train
486,img_486.png,data\DSWD\DSWD\Train\Image\img_486.png,Train,448,448,RGB,0,Other,Other,train
4885,img_4885.png,data\DSWD\DSWD\Train\Image\img_4885.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
4896,img_4896.png,data\DSWD\DSWD\Train\Image\img_4896.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,validation
4908,img_4908.png,data\DSWD\DSWD\Train\Image\img_4908.png,Train,448,448,RGB,3,Thermocol,Plastic,train
4921,img_4921.png,data\DSWD\DSWD\Train\Image\img_4921.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
4935,img_4935.png,data\DSWD\DSWD\Train\Image\img_4935.png,Train,448,448,RGB,3,Thermocol,Plastic,validation
4936,img_4936.png,data\DSWD\DSWD\Train\Image\img_4936.png,Train,448,448,RGB,3,Thermocol,Plastic,validation
4938,img_4938.png,data\DSWD\DSWD\Train\Image\img_4938.png,Train,448,448,RGB,3,Thermocol,Plastic,train
4941,img_4941.png,data\DSWD\DSWD\Train\Image\img_4941.png,Train,448,448,RGB,9,Paper,Paper,validation
4945,img_4945.png,data\DSWD\DSWD\Train\Image\img_4945.png,Train,448,448,RGB,3,Thermocol,Plastic,train
4963,img_4963.png,data\DSWD\DSWD\Train\Image\img_4963.png,Train,448,448,RGB,3,Thermocol,Plastic,train
4971,img_4971.png,data\DSWD\DSWD\Train\Image\img_4971.png,Train,448,448,RGB,0,Other,Other,validation
498,img_498.png,data\DSWD\DSWD\Train\Image\img_498.png,Train,448,448,RGB,3,Thermocol,Plastic,test
4980,img_4980.png,data\DSWD\DSWD\Train\Image\img_4980.png,Train,448,448,RGB,3,Thermocol,Plastic,train
4990,img_4990.png,data\DSWD\DSWD\Train\Image\img_4990.png,Train,448,448,RGB,3,Thermocol,Plastic,validation
5001,img_5001.png,data\DSWD\DSWD\Train\Image\img_5001.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5013,img_5013.png,data\DSWD\DSWD\Train\Image\img_5013.png,Train,448,448,RGB,6,Glass,Glass,test
5026,img_5026.png,data\DSWD\DSWD\Train\Image\img_5026.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5040,img_5040.png,data\DSWD\DSWD\Train\Image\img_5040.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
5041,img_5041.png,data\DSWD\DSWD\Train\Image\img_5041.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,test
5050,img_5050.png,data\DSWD\DSWD\Train\Image\img_5050.png,Train,448,448,RGB,0,Other,Other,train
5055,img_5055.png,data\DSWD\DSWD\Train\Image\img_5055.png,Train,448,448,RGB,0,Other,Other,validation
5061,img_5061.png,data\DSWD\DSWD\Train\Image\img_5061.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,validation
5068,img_5068.png,data\DSWD\DSWD\Train\Image\img_5068.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
5076,img_5076.png,data\DSWD\DSWD\Train\Image\img_5076.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,test
5085,img_5085.png,data\DSWD\DSWD\Train\Image\img_5085.png,Train,448,448,RGB,0,Other,Other,validation
5095,img_5095.png,data\DSWD\DSWD\Train\Image\img_5095.png,Train,448,448,RGB,0,Other,Other,train
5106,img_5106.png,data\DSWD\DSWD\Train\Image\img_5106.png,Train,448,448,RGB,0,Other,Other,validation
5118,img_5118.png,data\DSWD\DSWD\Train\Image\img_5118.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,test
5146,img_5146.png,data\DSWD\DSWD\Train\Image\img_5146.png,Train,448,448,RGB,0,Other,Other,train
5148,img_5148.png,data\DSWD\DSWD\Train\Image\img_5148.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5151,img_5151.png,data\DSWD\DSWD\Train\Image\img_5151.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5155,img_5155.png,data\DSWD\DSWD\Train\Image\img_5155.png,Train,448,448,RGB,0,Other,Other,train
5160,img_5160.png,data\DSWD\DSWD\Train\Image\img_5160.png,Train,448,448,RGB,0,Other,Other,train
5166,img_5166.png,data\DSWD\DSWD\Train\Image\img_5166.png,Train,448,448,RGB,3,Thermocol,Plastic,test
5173,img_5173.png,data\DSWD\DSWD\Train\Image\img_5173.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
5181,img_5181.png,data\DSWD\DSWD\Train\Image\img_5181.png,Train,448,448,RGB,0,Other,Other,train
5190,img_5190.png,data\DSWD\DSWD\Train\Image\img_5190.png,Train,448,448,RGB,0,Other,Other,train
5223,img_5223.png,data\DSWD\DSWD\Train\Image\img_5223.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5236,img_5236.png,data\DSWD\DSWD\Train\Image\img_5236.png,Train,448,448,RGB,0,Other,Other,train
5250,img_5250.png,data\DSWD\DSWD\Train\Image\img_5250.png,Train,448,448,RGB,0,Other,Other,train
5251,img_5251.png,data\DSWD\DSWD\Train\Image\img_5251.png,Train,448,448,RGB,0,Other,Other,validation
5253,img_5253.png,data\DSWD\DSWD\Train\Image\img_5253.png,Train,448,448,RGB,0,Other,Other,test
5256,img_5256.png,data\DSWD\DSWD\Train\Image\img_5256.png,Train,448,448,RGB,0,Other,Other,train
526,img_526.png,data\DSWD\DSWD\Train\Image\img_526.png,Train,448,448,RGB,0,Other,Other,train
5260,img_5260.png,data\DSWD\DSWD\Train\Image\img_5260.png,Train,448,448,RGB,0,Other,Other,train
5265,img_5265.png,data\DSWD\DSWD\Train\Image\img_5265.png,Train,448,448,RGB,0,Other,Other,validation
5271,img_5271.png,data\DSWD\DSWD\Train\Image\img_5271.png,Train,448,448,RGB,0,Other,Other,train
528,img_528.png,data\DSWD\DSWD\Train\Image\img_528.png,Train,448,448,RGB,0,Other,Other,test
5295,img_5295.png,data\DSWD\DSWD\Train\Image\img_5295.png,Train,448,448,RGB,0,Other,Other,train
5305,img_5305.png,data\DSWD\DSWD\Train\Image\img_5305.png,Train,448,448,RGB,0,Other,Other,train
531,img_531.png,data\DSWD\DSWD\Train\Image\img_531.png,Train,448,448,RGB,0,Other,Other,train
5316,img_5316.png,data\DSWD\DSWD\Train\Image\img_5316.png,Train,448,448,RGB,0,Other,Other,train
5328,img_5328.png,data\DSWD\DSWD\Train\Image\img_5328.png,Train,448,448,RGB,0,Other,Other,test
5341,img_5341.png,data\DSWD\DSWD\Train\Image\img_5341.png,Train,448,448,RGB,0,Other,Other,validation
535,img_535.png,data\DSWD\DSWD\Train\Image\img_535.png,Train,448,448,RGB,0,Other,Other,validation
5355,img_5355.png,data\DSWD\DSWD\Train\Image\img_5355.png,Train,448,448,RGB,4,Metal bottle,Metal,validation
5356,img_5356.png,data\DSWD\DSWD\Train\Image\img_5356.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,validation
5358,img_5358.png,data\DSWD\DSWD\Train\Image\img_5358.png,Train,448,448,RGB,4,Metal bottle,Metal,train
5361,img_5361.png,data\DSWD\DSWD\Train\Image\img_5361.png,Train,448,448,RGB,3,Thermocol,Plastic,test
5376,img_5376.png,data\DSWD\DSWD\Train\Image\img_5376.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,validation
5383,img_5383.png,data\DSWD\DSWD\Train\Image\img_5383.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
5391,img_5391.png,data\DSWD\DSWD\Train\Image\img_5391.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
540,img_540.png,data\DSWD\DSWD\Train\Image\img_540.png,Train,448,448,RGB,0,Other,Other,validation
5400,img_5400.png,data\DSWD\DSWD\Train\Image\img_5400.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
5410,img_5410.png,data\DSWD\DSWD\Train\Image\img_5410.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
5421,img_5421.png,data\DSWD\DSWD\Train\Image\img_5421.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,test
5433,img_5433.png,data\DSWD\DSWD\Train\Image\img_5433.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5446,img_5446.png,data\DSWD\DSWD\Train\Image\img_5446.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
546,img_546.png,data\DSWD\DSWD\Train\Image\img_546.png,Train,448,448,RGB,0,Other,Other,validation
5460,img_5460.png,data\DSWD\DSWD\Train\Image\img_5460.png,Train,448,448,RGB,0,Other,Other,validation
5466,img_5466.png,data\DSWD\DSWD\Train\Image\img_5466.png,Train,448,448,RGB,0,Other,Other,validation
5470,img_5470.png,data\DSWD\DSWD\Train\Image\img_5470.png,Train,448,448,RGB,0,Other,Other,train
5475,img_5475.png,data\DSWD\DSWD\Train\Image\img_5475.png,Train,448,448,RGB,0,Other,Other,train
5481,img_5481.png,data\DSWD\DSWD\Train\Image\img_5481.png,Train,448,448,RGB,0,Other,Other,train
5488,img_5488.png,data\DSWD\DSWD\Train\Image\img_5488.png,Train,448,448,RGB,0,Other,Other,train
5496,img_5496.png,data\DSWD\DSWD\Train\Image\img_5496.png,Train,448,448,RGB,0,Other,Other,train
55,img_55.png,data\DSWD\DSWD\Train\Image\img_55.png,Train,448,448,RGB,3,Thermocol,Plastic,test
5505,img_5505.png,data\DSWD\DSWD\Train\Image\img_5505.png,Train,448,448,RGB,0,Other,Other,train
5515,img_5515.png,data\DSWD\DSWD\Train\Image\img_5515.png,Train,448,448,RGB,0,Other,Other,train
5526,img_5526.png,data\DSWD\DSWD\Train\Image\img_5526.png,Train,448,448,RGB,0,Other,Other,test
553,img_553.png,data\DSWD\DSWD\Train\Image\img_553.png,Train,448,448,RGB,6,Glass,Glass,train
5565,img_5565.png,data\DSWD\DSWD\Train\Image\img_5565.png,Train,448,448,RGB,3,Thermocol,Plastic,test
5566,img_5566.png,data\DSWD\DSWD\Train\Image\img_5566.png,Train,448,448,RGB,3,Thermocol,Plastic,test
5568,img_5568.png,data\DSWD\DSWD\Train\Image\img_5568.png,Train,448,448,RGB,0,Other,Other,train
5571,img_5571.png,data\DSWD\DSWD\Train\Image\img_5571.png,Train,448,448,RGB,0,Other,Other,train
5575,img_5575.png,data\DSWD\DSWD\Train\Image\img_5575.png,Train,448,448,RGB,0,Other,Other,train
5580,img_5580.png,data\DSWD\DSWD\Train\Image\img_5580.png,Train,448,448,RGB,0,Other,Other,validation
5586,img_5586.png,data\DSWD\DSWD\Train\Image\img_5586.png,Train,448,448,RGB,0,Other,Other,train
5593,img_5593.png,data\DSWD\DSWD\Train\Image\img_5593.png,Train,448,448,RGB,0,Other,Other,train
5601,img_5601.png,data\DSWD\DSWD\Train\Image\img_5601.png,Train,448,448,RGB,0,Other,Other,validation
561,img_561.png,data\DSWD\DSWD\Train\Image\img_561.png,Train,448,448,RGB,0,Other,Other,train
5631,img_5631.png,data\DSWD\DSWD\Train\Image\img_5631.png,Train,448,448,RGB,0,Other,Other,train
5643,img_5643.png,data\DSWD\DSWD\Train\Image\img_5643.png,Train,448,448,RGB,0,Other,Other,validation
5656,img_5656.png,data\DSWD\DSWD\Train\Image\img_5656.png,Train,448,448,RGB,0,Other,Other,train
5670,img_5670.png,data\DSWD\DSWD\Train\Image\img_5670.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5671,img_5671.png,data\DSWD\DSWD\Train\Image\img_5671.png,Train,448,448,RGB,0,Other,Other,train
5673,img_5673.png,data\DSWD\DSWD\Train\Image\img_5673.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5676,img_5676.png,data\DSWD\DSWD\Train\Image\img_5676.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5680,img_5680.png,data\DSWD\DSWD\Train\Image\img_5680.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5685,img_5685.png,data\DSWD\DSWD\Train\Image\img_5685.png,Train,448,448,RGB,3,Thermocol,Plastic,train
570,img_570.png,data\DSWD\DSWD\Train\Image\img_570.png,Train,448,448,RGB,8,Plastic,Plastic,train
5706,img_5706.png,data\DSWD\DSWD\Train\Image\img_5706.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5715,img_5715.png,data\DSWD\DSWD\Train\Image\img_5715.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5725,img_5725.png,data\DSWD\DSWD\Train\Image\img_5725.png,Train,448,448,RGB,0,Other,Other,train
5736,img_5736.png,data\DSWD\DSWD\Train\Image\img_5736.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5748,img_5748.png,data\DSWD\DSWD\Train\Image\img_5748.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5761,img_5761.png,data\DSWD\DSWD\Train\Image\img_5761.png,Train,448,448,RGB,0,Other,Other,train
5775,img_5775.png,data\DSWD\DSWD\Train\Image\img_5775.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5776,img_5776.png,data\DSWD\DSWD\Train\Image\img_5776.png,Train,448,448,RGB,0,Other,Other,validation
5778,img_5778.png,data\DSWD\DSWD\Train\Image\img_5778.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5790,img_5790.png,data\DSWD\DSWD\Train\Image\img_5790.png,Train,448,448,RGB,0,Other,Other,train
5796,img_5796.png,data\DSWD\DSWD\Train\Image\img_5796.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5803,img_5803.png,data\DSWD\DSWD\Train\Image\img_5803.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5811,img_5811.png,data\DSWD\DSWD\Train\Image\img_5811.png,Train,448,448,RGB,0,Other,Other,test
5820,img_5820.png,data\DSWD\DSWD\Train\Image\img_5820.png,Train,448,448,RGB,3,Thermocol,Plastic,validation
5830,img_5830.png,data\DSWD\DSWD\Train\Image\img_5830.png,Train,448,448,RGB,0,Other,Other,train
5841,img_5841.png,data\DSWD\DSWD\Train\Image\img_5841.png,Train,448,448,RGB,0,Other,Other,train
5853,img_5853.png,data\DSWD\DSWD\Train\Image\img_5853.png,Train,448,448,RGB,3,Thermocol,Plastic,train
5866,img_5866.png,data\DSWD\DSWD\Train\Image\img_5866.png,Train,448,448,RGB,3,Thermocol,Plastic,train
603,img_603.png,data\DSWD\DSWD\Train\Image\img_603.png,Train,448,448,RGB,8,Plastic,Plastic,test
616,img_616.png,data\DSWD\DSWD\Train\Image\img_616.png,Train,448,448,RGB,0,Other,Other,train
630,img_630.png,data\DSWD\DSWD\Train\Image\img_630.png,Train,448,448,RGB,3,Thermocol,Plastic,train
631,img_631.png,data\DSWD\DSWD\Train\Image\img_631.png,Train,448,448,RGB,3,Thermocol,Plastic,train
633,img_633.png,data\DSWD\DSWD\Train\Image\img_633.png,Train,448,448,RGB,3,Thermocol,Plastic,test
636,img_636.png,data\DSWD\DSWD\Train\Image\img_636.png,Train,448,448,RGB,3,Thermocol,Plastic,train
640,img_640.png,data\DSWD\DSWD\Train\Image\img_640.png,Train,448,448,RGB,3,Thermocol,Plastic,train
645,img_645.png,data\DSWD\DSWD\Train\Image\img_645.png,Train,448,448,RGB,3,Thermocol,Plastic,validation
651,img_651.png,data\DSWD\DSWD\Train\Image\img_651.png,Train,448,448,RGB,3,Thermocol,Plastic,train
66,img_66.png,data\DSWD\DSWD\Train\Image\img_66.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
675,img_675.png,data\DSWD\DSWD\Train\Image\img_675.png,Train,448,448,RGB,3,Thermocol,Plastic,train
685,img_685.png,data\DSWD\DSWD\Train\Image\img_685.png,Train,448,448,RGB,3,Thermocol,Plastic,validation
696,img_696.png,data\DSWD\DSWD\Train\Image\img_696.png,Train,448,448,RGB,3,Thermocol,Plastic,test
708,img_708.png,data\DSWD\DSWD\Train\Image\img_708.png,Train,448,448,RGB,3,Thermocol,Plastic,train
721,img_721.png,data\DSWD\DSWD\Train\Image\img_721.png,Train,448,448,RGB,3,Thermocol,Plastic,test
735,img_735.png,data\DSWD\DSWD\Train\Image\img_735.png,Train,448,448,RGB,3,Thermocol,Plastic,test
736,img_736.png,data\DSWD\DSWD\Train\Image\img_736.png,Train,448,448,RGB,11,Paper cup,Paper,train
738,img_738.png,data\DSWD\DSWD\Train\Image\img_738.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
741,img_741.png,data\DSWD\DSWD\Train\Image\img_741.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,validation
756,img_756.png,data\DSWD\DSWD\Train\Image\img_756.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
763,img_763.png,data\DSWD\DSWD\Train\Image\img_763.png,Train,448,448,RGB,3,Thermocol,Plastic,test
771,img_771.png,data\DSWD\DSWD\Train\Image\img_771.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
78,img_78.png,data\DSWD\DSWD\Train\Image\img_78.png,Train,448,448,RGB,3,Thermocol,Plastic,train
780,img_780.png,data\DSWD\DSWD\Train\Image\img_780.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
790,img_790.png,data\DSWD\DSWD\Train\Image\img_790.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
801,img_801.png,data\DSWD\DSWD\Train\Image\img_801.png,Train,448,448,RGB,11,Paper cup,Paper,train
813,img_813.png,data\DSWD\DSWD\Train\Image\img_813.png,Train,448,448,RGB,11,Paper cup,Paper,test
826,img_826.png,data\DSWD\DSWD\Train\Image\img_826.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
840,img_840.png,data\DSWD\DSWD\Train\Image\img_840.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
846,img_846.png,data\DSWD\DSWD\Train\Image\img_846.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
850,img_850.png,data\DSWD\DSWD\Train\Image\img_850.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
855,img_855.png,data\DSWD\DSWD\Train\Image\img_855.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
861,img_861.png,data\DSWD\DSWD\Train\Image\img_861.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
868,img_868.png,data\DSWD\DSWD\Train\Image\img_868.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
876,img_876.png,data\DSWD\DSWD\Train\Image\img_876.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
885,img_885.png,data\DSWD\DSWD\Train\Image\img_885.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,validation
895,img_895.png,data\DSWD\DSWD\Train\Image\img_895.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
906,img_906.png,data\DSWD\DSWD\Train\Image\img_906.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,test
91,img_91.png,data\DSWD\DSWD\Train\Image\img_91.png,Train,448,448,RGB,0,Other,Other,train
945,img_945.png,data\DSWD\DSWD\Train\Image\img_945.png,Train,448,448,RGB,11,Paper cup,Paper,train
946,img_946.png,data\DSWD\DSWD\Train\Image\img_946.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,test
948,img_948.png,data\DSWD\DSWD\Train\Image\img_948.png,Train,448,448,RGB,0,Other,Other,train
951,img_951.png,data\DSWD\DSWD\Train\Image\img_951.png,Train,448,448,RGB,0,Other,Other,test
955,img_955.png,data\DSWD\DSWD\Train\Image\img_955.png,Train,448,448,RGB,11,Paper cup,Paper,train
960,img_960.png,data\DSWD\DSWD\Train\Image\img_960.png,Train,448,448,RGB,0,Other,Other,train
966,img_966.png,data\DSWD\DSWD\Train\Image\img_966.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
973,img_973.png,data\DSWD\DSWD\Train\Image\img_973.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
981,img_981.png,data\DSWD\DSWD\Train\Image\img_981.png,Train,448,448,RGB,5,Plastic cardboard,Plastic,train
10,img_10.png,data\DSWD\DSWD\Test\Image\img_10.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,validation
1000,img_1000.png,data\DSWD\DSWD\Test\Image\img_1000.png,Test,448,448,RGB,11,Paper cup,Paper,test
105,img_105.png,data\DSWD\DSWD\Test\Image\img_105.png,Test,448,448,RGB,0,Other,Other,test
106,img_106.png,data\DSWD\DSWD\Test\Image\img_106.png,Test,448,448,RGB,0,Other,Other,validation
1071,img_1071.png,data\DSWD\DSWD\Test\Image\img_1071.png,Test,448,448,RGB,0,Other,Other,train
1078,img_1078.png,data\DSWD\DSWD\Test\Image\img_1078.png,Test,448,448,RGB,0,Other,Other,validation
1161,img_1161.png,data\DSWD\DSWD\Test\Image\img_1161.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
1165,img_1165.png,data\DSWD\DSWD\Test\Image\img_1165.png,Test,448,448,RGB,3,Thermocol,Plastic,train
1260,img_1260.png,data\DSWD\DSWD\Test\Image\img_1260.png,Test,448,448,RGB,3,Thermocol,Plastic,train
1261,img_1261.png,data\DSWD\DSWD\Test\Image\img_1261.png,Test,448,448,RGB,3,Thermocol,Plastic,validation
1326,img_1326.png,data\DSWD\DSWD\Test\Image\img_1326.png,Test,448,448,RGB,3,Thermocol,Plastic,test
1338,img_1338.png,data\DSWD\DSWD\Test\Image\img_1338.png,Test,448,448,RGB,3,Thermocol,Plastic,train
1401,img_1401.png,data\DSWD\DSWD\Test\Image\img_1401.png,Test,448,448,RGB,0,Other,Other,train
1410,img_1410.png,data\DSWD\DSWD\Test\Image\img_1410.png,Test,448,448,RGB,0,Other,Other,test
1485,img_1485.png,data\DSWD\DSWD\Test\Image\img_1485.png,Test,448,448,RGB,0,Other,Other,train
1491,img_1491.png,data\DSWD\DSWD\Test\Image\img_1491.png,Test,448,448,RGB,0,Other,Other,train
15,img_15.png,data\DSWD\DSWD\Test\Image\img_15.png,Test,448,448,RGB,3,Thermocol,Plastic,train
1578,img_1578.png,data\DSWD\DSWD\Test\Image\img_1578.png,Test,448,448,RGB,3,Thermocol,Plastic,validation
1581,img_1581.png,data\DSWD\DSWD\Test\Image\img_1581.png,Test,448,448,RGB,0,Other,Other,validation
1666,img_1666.png,data\DSWD\DSWD\Test\Image\img_1666.png,Test,448,448,RGB,0,Other,Other,train
1680,img_1680.png,data\DSWD\DSWD\Test\Image\img_1680.png,Test,448,448,RGB,0,Other,Other,train
171,img_171.png,data\DSWD\DSWD\Test\Image\img_171.png,Test,448,448,RGB,12,Aluminium foil,Metal,train
1735,img_1735.png,data\DSWD\DSWD\Test\Image\img_1735.png,Test,448,448,RGB,3,Thermocol,Plastic,validation
1746,img_1746.png,data\DSWD\DSWD\Test\Image\img_1746.png,Test,448,448,RGB,3,Thermocol,Plastic,train
1813,img_1813.png,data\DSWD\DSWD\Test\Image\img_1813.png,Test,448,448,RGB,3,Thermocol,Plastic,train
1821,img_1821.png,data\DSWD\DSWD\Test\Image\img_1821.png,Test,448,448,RGB,3,Thermocol,Plastic,train
183,img_183.png,data\DSWD\DSWD\Test\Image\img_183.png,Test,448,448,RGB,3,Thermocol,Plastic,train
1900,img_1900.png,data\DSWD\DSWD\Test\Image\img_1900.png,Test,448,448,RGB,3,Thermocol,Plastic,train
1905,img_1905.png,data\DSWD\DSWD\Test\Image\img_1905.png,Test,448,448,RGB,3,Thermocol,Plastic,train
1996,img_1996.png,data\DSWD\DSWD\Test\Image\img_1996.png,Test,448,448,RGB,0,Other,Other,train
1998,img_1998.png,data\DSWD\DSWD\Test\Image\img_1998.png,Test,448,448,RGB,0,Other,Other,test
2073,img_2073.png,data\DSWD\DSWD\Test\Image\img_2073.png,Test,448,448,RGB,0,Other,Other,validation
2086,img_2086.png,data\DSWD\DSWD\Test\Image\img_2086.png,Test,448,448,RGB,0,Other,Other,train
21,img_21.png,data\DSWD\DSWD\Test\Image\img_21.png,Test,448,448,RGB,3,Thermocol,Plastic,train
2145,img_2145.png,data\DSWD\DSWD\Test\Image\img_2145.png,Test,448,448,RGB,3,Thermocol,Plastic,validation
2155,img_2155.png,data\DSWD\DSWD\Test\Image\img_2155.png,Test,448,448,RGB,0,Other,Other,validation
2226,img_2226.png,data\DSWD\DSWD\Test\Image\img_2226.png,Test,448,448,RGB,0,Other,Other,train
2233,img_2233.png,data\DSWD\DSWD\Test\Image\img_2233.png,Test,448,448,RGB,3,Thermocol,Plastic,train
2316,img_2316.png,data\DSWD\DSWD\Test\Image\img_2316.png,Test,448,448,RGB,0,Other,Other,train
2320,img_2320.png,data\DSWD\DSWD\Test\Image\img_2320.png,Test,448,448,RGB,0,Other,Other,validation
2415,img_2415.png,data\DSWD\DSWD\Test\Image\img_2415.png,Test,448,448,RGB,3,Thermocol,Plastic,test
2416,img_2416.png,data\DSWD\DSWD\Test\Image\img_2416.png,Test,448,448,RGB,3,Thermocol,Plastic,test
246,img_246.png,data\DSWD\DSWD\Test\Image\img_246.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
2481,img_2481.png,data\DSWD\DSWD\Test\Image\img_2481.png,Test,448,448,RGB,3,Thermocol,Plastic,train
2493,img_2493.png,data\DSWD\DSWD\Test\Image\img_2493.png,Test,448,448,RGB,3,Thermocol,Plastic,validation
255,img_255.png,data\DSWD\DSWD\Test\Image\img_255.png,Test,448,448,RGB,11,Paper cup,Paper,validation
2556,img_2556.png,data\DSWD\DSWD\Test\Image\img_2556.png,Test,448,448,RGB,0,Other,Other,test
2565,img_2565.png,data\DSWD\DSWD\Test\Image\img_2565.png,Test,448,448,RGB,0,Other,Other,train
2640,img_2640.png,data\DSWD\DSWD\Test\Image\img_2640.png,Test,448,448,RGB,12,Aluminium foil,Metal,validation
2646,img_2646.png,data\DSWD\DSWD\Test\Image\img_2646.png,Test,448,448,RGB,0,Other,Other,train
2733,img_2733.png,data\DSWD\DSWD\Test\Image\img_2733.png,Test,448,448,RGB,3,Thermocol,Plastic,test
2736,img_2736.png,data\DSWD\DSWD\Test\Image\img_2736.png,Test,448,448,RGB,0,Other,Other,test
2821,img_2821.png,data\DSWD\DSWD\Test\Image\img_2821.png,Test,448,448,RGB,0,Other,Other,train
2835,img_2835.png,data\DSWD\DSWD\Test\Image\img_2835.png,Test,448,448,RGB,0,Other,Other,test
2890,img_2890.png,data\DSWD\DSWD\Test\Image\img_2890.png,Test,448,448,RGB,0,Other,Other,train
2901,img_2901.png,data\DSWD\DSWD\Test\Image\img_2901.png,Test,448,448,RGB,0,Other,Other,train
2968,img_2968.png,data\DSWD\DSWD\Test\Image\img_2968.png,Test,448,448,RGB,0,Other,Other,train
2976,img_2976.png,data\DSWD\DSWD\Test\Image\img_2976.png,Test,448,448,RGB,3,Thermocol,Plastic,validation
3055,img_3055.png,data\DSWD\DSWD\Test\Image\img_3055.png,Test,448,448,RGB,0,Other,Other,train
3060,img_3060.png,data\DSWD\DSWD\Test\Image\img_3060.png,Test,448,448,RGB,0,Other,Other,validation
3151,img_3151.png,data\DSWD\DSWD\Test\Image\img_3151.png,Test,448,448,RGB,3,Thermocol,Plastic,validation
3153,img_3153.png,data\DSWD\DSWD\Test\Image\img_3153.png,Test,448,448,RGB,3,Thermocol,Plastic,train
3228,img_3228.png,data\DSWD\DSWD\Test\Image\img_3228.png,Test,448,448,RGB,3,Thermocol,Plastic,train
3241,img_3241.png,data\DSWD\DSWD\Test\Image\img_3241.png,Test,448,448,RGB,0,Other,Other,train
330,img_330.png,data\DSWD\DSWD\Test\Image\img_330.png,Test,448,448,RGB,3,Thermocol,Plastic,validation
3300,img_3300.png,data\DSWD\DSWD\Test\Image\img_3300.png,Test,448,448,RGB,3,Thermocol,Plastic,train
3310,img_3310.png,data\DSWD\DSWD\Test\Image\img_3310.png,Test,448,448,RGB,3,Thermocol,Plastic,train
