entity_type,entity_id,zone_id,date,anomaly_type
bin,AMD-BIN-0597,AMD-Z-33,2026-02-05,overnight_dumping
bin,AMD-BIN-0583,AMD-Z-32,2026-02-05,repeated_overflow
bin,AMD-BIN-0011,AMD-Z-01,2026-02-05,illegal_dumping_spike
bin,AMD-BIN-0403,AMD-Z-22,2026-02-05,repeated_overflow
bin,AMD-BIN-0458,AMD-Z-26,2026-02-05,collection_gap
bin,AMD-BIN-0460,AMD-Z-26,2026-02-05,collection_gap
bin,AMD-BIN-0031,AMD-Z-02,2026-02-06,repeated_overflow
bin,AMD-BIN-0400,AMD-Z-22,2026-02-06,collection_gap
bin,AMD-BIN-0357,AMD-Z-20,2026-02-06,composition_shift
bin,AMD-BIN-0499,AMD-Z-28,2026-02-06,repeated_overflow
bin,AMD-BIN-0042,AMD-Z-02,2026-02-06,overnight_dumping
bin,AMD-BIN-0526,AMD-Z-29,2026-02-06,composition_shift
bin,AMD-BIN-0519,AMD-Z-29,2026-02-06,festival_overload
bin,AMD-BIN-0011,AMD-Z-01,2026-02-06,illegal_dumping_spike
bin,AMD-BIN-0061,AMD-Z-03,2026-02-06,composition_shift
bin,AMD-BIN-0458,AMD-Z-26,2026-02-06,collection_gap
bin,AMD-BIN-0167,AMD-Z-09,2026-02-07,illegal_dumping_spike
bin,AMD-BIN-0433,AMD-Z-24,2026-02-07,illegal_dumping_spike
bin,AMD-BIN-0400,AMD-Z-22,2026-02-07,collection_gap
bin,AMD-BIN-0394,AMD-Z-22,2026-02-07,illegal_dumping_spike
bin,AMD-BIN-0314,AMD-Z-17,2026-02-07,weekend_spike
bin,AMD-BIN-0499,AMD-Z-28,2026-02-07,repeated_overflow
bin,AMD-BIN-0528,AMD-Z-29,2026-02-07,illegal_dumping_spike
bin,AMD-BIN-0390,AMD-Z-22,2026-02-07,illegal_dumping_spike
bin,AMD-BIN-0031,AMD-Z-02,2026-02-07,collection_gap
bin,AMD-BIN-0374,AMD-Z-21,2026-02-07,overnight_dumping
bin,AMD-BIN-0545,AMD-Z-30,2026-02-07,festival_overload
bin,AMD-BIN-0143,AMD-Z-08,2026-02-07,weekend_spike
bin,AMD-BIN-0061,AMD-Z-03,2026-02-07,composition_shift
bin,AMD-BIN-0503,AMD-Z-28,2026-02-07,illegal_dumping_spike
bin,AMD-BIN-0256,AMD-Z-14,2026-02-07,weekend_spike
bin,AMD-BIN-0289,AMD-Z-16,2026-02-07,composition_shift
bin,AMD-BIN-0028,AMD-Z-02,2026-02-07,composition_shift
bin,AMD-BIN-0458,AMD-Z-26,2026-02-07,collection_gap
bin,AMD-BIN-0360,AMD-Z-20,2026-02-08,overnight_dumping
bin,AMD-BIN-0167,AMD-Z-09,2026-02-08,illegal_dumping_spike
bin,AMD-BIN-0433,AMD-Z-24,2026-02-08,illegal_dumping_spike
bin,AMD-BIN-0394,AMD-Z-22,2026-02-08,illegal_dumping_spike
bin,AMD-BIN-0353,AMD-Z-20,2026-02-08,composition_shift
bin,AMD-BIN-0034,AMD-Z-02,2026-02-08,repeated_overflow
bin,AMD-BIN-0390,AMD-Z-22,2026-02-08,illegal_dumping_spike
bin,AMD-BIN-0387,AMD-Z-21,2026-02-08,collection_gap
bin,AMD-BIN-0374,AMD-Z-21,2026-02-08,overnight_dumping
bin,AMD-BIN-0224,AMD-Z-12,2026-02-08,collection_gap
bin,AMD-BIN-0256,AMD-Z-14,2026-02-08,weekend_spike
bin,AMD-BIN-0289,AMD-Z-16,2026-02-08,composition_shift
bin,AMD-BIN-0028,AMD-Z-02,2026-02-08,composition_shift
bin,AMD-BIN-0279,AMD-Z-15,2026-02-09,collection_gap
bin,AMD-BIN-0469,AMD-Z-26,2026-02-09,composition_shift
bin,AMD-BIN-0563,AMD-Z-31,2026-02-09,overnight_dumping
bin,AMD-BIN-0564,AMD-Z-31,2026-02-09,illegal_dumping_spike
bin,AMD-BIN-0353,AMD-Z-20,2026-02-09,composition_shift
bin,AMD-BIN-0186,AMD-Z-10,2026-02-09,illegal_dumping_spike
bin,AMD-BIN-0034,AMD-Z-02,2026-02-09,repeated_overflow
bin,AMD-BIN-0101,AMD-Z-05,2026-02-09,repeated_overflow
bin,AMD-BIN-0285,AMD-Z-16,2026-02-09,overnight_dumping
bin,AMD-BIN-0387,AMD-Z-21,2026-02-09,collection_gap
bin,AMD-BIN-0566,AMD-Z-31,2026-02-09,collection_gap
bin,AMD-BIN-0054,AMD-Z-03,2026-02-09,composition_shift
bin,AMD-BIN-0433,AMD-Z-24,2026-02-09,overnight_dumping
bin,AMD-BIN-0224,AMD-Z-12,2026-02-09,collection_gap
bin,AMD-BIN-0376,AMD-Z-21,2026-02-09,illegal_dumping_spike
bin,AMD-BIN-0531,AMD-Z-29,2026-02-09,collection_gap
bin,AMD-BIN-0028,AMD-Z-02,2026-02-09,composition_shift
bin,AMD-BIN-0426,AMD-Z-24,2026-02-10,composition_shift
bin,AMD-BIN-0279,AMD-Z-15,2026-02-10,collection_gap
bin,AMD-BIN-0469,AMD-Z-26,2026-02-10,composition_shift
bin,AMD-BIN-0284,AMD-Z-16,2026-02-10,overnight_dumping
bin,AMD-BIN-0238,AMD-Z-13,2026-02-10,collection_gap
bin,AMD-BIN-0353,AMD-Z-20,2026-02-10,composition_shift
bin,AMD-BIN-0186,AMD-Z-10,2026-02-10,illegal_dumping_spike
bin,AMD-BIN-0018,AMD-Z-01,2026-02-10,illegal_dumping_spike
bin,AMD-BIN-0034,AMD-Z-02,2026-02-10,repeated_overflow
bin,AMD-BIN-0101,AMD-Z-05,2026-02-10,repeated_overflow
bin,AMD-BIN-0158,AMD-Z-09,2026-02-10,illegal_dumping_spike
bin,AMD-BIN-0532,AMD-Z-30,2026-02-10,collection_gap
bin,AMD-BIN-0298,AMD-Z-16,2026-02-10,overnight_dumping
bin,AMD-BIN-0566,AMD-Z-31,2026-02-10,collection_gap
bin,AMD-BIN-0054,AMD-Z-03,2026-02-10,composition_shift
bin,AMD-BIN-0224,AMD-Z-12,2026-02-10,collection_gap
bin,AMD-BIN-0163,AMD-Z-09,2026-02-10,repeated_overflow
bin,AMD-BIN-0531,AMD-Z-29,2026-02-10,collection_gap
zone,AMD-Z-04,AMD-Z-04,2026-02-10,zone_surge
zone,AMD-Z-29,AMD-Z-29,2026-02-10,zone_surge
bin,AMD-BIN-0426,AMD-Z-24,2026-02-11,composition_shift
bin,AMD-BIN-0210,AMD-Z-11,2026-02-11,illegal_dumping_spike
bin,AMD-BIN-0279,AMD-Z-15,2026-02-11,collection_gap
bin,AMD-BIN-0284,AMD-Z-16,2026-02-11,overnight_dumping
bin,AMD-BIN-0239,AMD-Z-13,2026-02-11,illegal_dumping_spike
bin,AMD-BIN-0334,AMD-Z-19,2026-02-11,repeated_overflow
bin,AMD-BIN-0238,AMD-Z-13,2026-02-11,collection_gap
bin,AMD-BIN-0034,AMD-Z-02,2026-02-11,repeated_overflow
bin,AMD-BIN-0101,AMD-Z-05,2026-02-11,repeated_overflow
bin,AMD-BIN-0532,AMD-Z-30,2026-02-11,collection_gap
bin,AMD-BIN-0103,AMD-Z-05,2026-02-11,illegal_dumping_spike
bin,AMD-BIN-0087,AMD-Z-05,2026-02-11,collection_gap
bin,AMD-BIN-0047,AMD-Z-03,2026-02-11,repeated_overflow
bin,AMD-BIN-0298,AMD-Z-16,2026-02-11,repeated_overflow
bin,AMD-BIN-0566,AMD-Z-31,2026-02-11,collection_gap
bin,AMD-BIN-0224,AMD-Z-12,2026-02-11,collection_gap
bin,AMD-BIN-0163,AMD-Z-09,2026-02-11,repeated_overflow
bin,AMD-BIN-0531,AMD-Z-29,2026-02-11,collection_gap
bin,AMD-BIN-0130,AMD-Z-07,2026-02-11,collection_gap
bin,AMD-BIN-0210,AMD-Z-11,2026-02-12,illegal_dumping_spike
bin,AMD-BIN-0239,AMD-Z-13,2026-02-12,illegal_dumping_spike
bin,AMD-BIN-0334,AMD-Z-19,2026-02-12,repeated_overflow
bin,AMD-BIN-0238,AMD-Z-13,2026-02-12,collection_gap
bin,AMD-BIN-0203,AMD-Z-11,2026-02-12,composition_shift
bin,AMD-BIN-0532,AMD-Z-30,2026-02-12,collection_gap
bin,AMD-BIN-0087,AMD-Z-05,2026-02-12,collection_gap
bin,AMD-BIN-0247,AMD-Z-13,2026-02-12,repeated_overflow
bin,AMD-BIN-0047,AMD-Z-03,2026-02-12,repeated_overflow
bin,AMD-BIN-0298,AMD-Z-16,2026-02-12,repeated_overflow
bin,AMD-BIN-0566,AMD-Z-31,2026-02-12,collection_gap
bin,AMD-BIN-0518,AMD-Z-29,2026-02-12,collection_gap
bin,AMD-BIN-0590,AMD-Z-33,2026-02-12,overnight_dumping
bin,AMD-BIN-0163,AMD-Z-09,2026-02-12,repeated_overflow
bin,AMD-BIN-0531,AMD-Z-29,2026-02-12,collection_gap
bin,AMD-BIN-0130,AMD-Z-07,2026-02-12,collection_gap
bin,AMD-BIN-0348,AMD-Z-19,2026-02-12,illegal_dumping_spike
bin,AMD-BIN-0334,AMD-Z-19,2026-02-13,repeated_overflow
bin,AMD-BIN-0458,AMD-Z-26,2026-02-13,repeated_overflow
bin,AMD-BIN-0203,AMD-Z-11,2026-02-13,composition_shift
bin,AMD-BIN-0532,AMD-Z-30,2026-02-13,collection_gap
bin,AMD-BIN-0087,AMD-Z-05,2026-02-13,collection_gap
bin,AMD-BIN-0534,AMD-Z-30,2026-02-13,composition_shift
bin,AMD-BIN-0247,AMD-Z-13,2026-02-13,repeated_overflow
bin,AMD-BIN-0047,AMD-Z-03,2026-02-13,repeated_overflow
bin,AMD-BIN-0331,AMD-Z-18,2026-02-13,collection_gap
bin,AMD-BIN-0298,AMD-Z-16,2026-02-13,repeated_overflow
bin,AMD-BIN-0294,AMD-Z-16,2026-02-13,illegal_dumping_spike
bin,AMD-BIN-0518,AMD-Z-29,2026-02-13,collection_gap
bin,AMD-BIN-0476,AMD-Z-27,2026-02-13,collection_gap
bin,AMD-BIN-0040,AMD-Z-02,2026-02-13,illegal_dumping_spike
bin,AMD-BIN-0432,AMD-Z-24,2026-02-13,overnight_dumping
bin,AMD-BIN-0189,AMD-Z-10,2026-02-13,illegal_dumping_spike
bin,AMD-BIN-0163,AMD-Z-09,2026-02-13,repeated_overflow
bin,AMD-BIN-0009,AMD-Z-01,2026-02-14,illegal_dumping_spike
bin,AMD-BIN-0334,AMD-Z-19,2026-02-14,repeated_overflow
bin,AMD-BIN-0458,AMD-Z-26,2026-02-14,repeated_overflow
bin,AMD-BIN-0192,AMD-Z-10,2026-02-14,composition_shift
bin,AMD-BIN-0525,AMD-Z-29,2026-02-14,weekend_spike
bin,AMD-BIN-0057,AMD-Z-03,2026-02-14,composition_shift
bin,AMD-BIN-0324,AMD-Z-18,2026-02-14,weekend_spike
bin,AMD-BIN-0087,AMD-Z-05,2026-02-14,collection_gap
bin,AMD-BIN-0534,AMD-Z-30,2026-02-14,composition_shift
bin,AMD-BIN-0247,AMD-Z-13,2026-02-14,repeated_overflow
bin,AMD-BIN-0047,AMD-Z-03,2026-02-14,repeated_overflow
bin,AMD-BIN-0331,AMD-Z-18,2026-02-14,collection_gap
bin,AMD-BIN-0088,AMD-Z-05,2026-02-14,weekend_spike
bin,AMD-BIN-0402,AMD-Z-22,2026-02-14,weekend_spike
bin,AMD-BIN-0518,AMD-Z-29,2026-02-14,collection_gap
bin,AMD-BIN-0299,AMD-Z-17,2026-02-14,weekend_spike
bin,AMD-BIN-0476,AMD-Z-27,2026-02-14,collection_gap
bin,AMD-BIN-0040,AMD-Z-02,2026-02-14,illegal_dumping_spike
bin,AMD-BIN-0551,AMD-Z-30,2026-02-14,overnight_dumping
bin,AMD-BIN-0189,AMD-Z-10,2026-02-14,illegal_dumping_spike
bin,AMD-BIN-0427,AMD-Z-24,2026-02-14,weekend_spike
bin,AMD-BIN-0362,AMD-Z-20,2026-02-14,collection_gap
bin,AMD-BIN-0327,AMD-Z-18,2026-02-14,festival_overload
bin,AMD-BIN-0331,AMD-Z-18,2026-02-15,overnight_dumping
bin,AMD-BIN-0009,AMD-Z-01,2026-02-15,illegal_dumping_spike
bin,AMD-BIN-0458,AMD-Z-26,2026-02-15,repeated_overflow
bin,AMD-BIN-0192,AMD-Z-10,2026-02-15,composition_shift
bin,AMD-BIN-0339,AMD-Z-19,2026-02-15,composition_shift
bin,AMD-BIN-0525,AMD-Z-29,2026-02-15,weekend_spike
bin,AMD-BIN-0161,AMD-Z-09,2026-02-15,illegal_dumping_spike
bin,AMD-BIN-0166,AMD-Z-09,2026-02-15,repeated_overflow
bin,AMD-BIN-0174,AMD-Z-09,2026-02-15,overnight_dumping
bin,AMD-BIN-0088,AMD-Z-05,2026-02-15,weekend_spike
bin,AMD-BIN-0443,AMD-Z-25,2026-02-15,overnight_dumping
bin,AMD-BIN-0518,AMD-Z-29,2026-02-15,collection_gap
bin,AMD-BIN-0299,AMD-Z-17,2026-02-15,weekend_spike
bin,AMD-BIN-0476,AMD-Z-27,2026-02-15,collection_gap
bin,AMD-BIN-0337,AMD-Z-19,2026-02-15,festival_overload
bin,AMD-BIN-0259,AMD-Z-14,2026-02-15,overnight_dumping
bin,AMD-BIN-0362,AMD-Z-20,2026-02-15,collection_gap
bin,AMD-BIN-0331,AMD-Z-18,2026-02-16,overnight_dumping
bin,AMD-BIN-0248,AMD-Z-13,2026-02-16,repeated_overflow
bin,AMD-BIN-0458,AMD-Z-26,2026-02-16,repeated_overflow
bin,AMD-BIN-0192,AMD-Z-10,2026-02-16,composition_shift
bin,AMD-BIN-0526,AMD-Z-29,2026-02-16,illegal_dumping_spike
bin,AMD-BIN-0339,AMD-Z-19,2026-02-16,composition_shift
bin,AMD-BIN-0161,AMD-Z-09,2026-02-16,illegal_dumping_spike
bin,AMD-BIN-0166,AMD-Z-09,2026-02-16,repeated_overflow
bin,AMD-BIN-0443,AMD-Z-25,2026-02-16,overnight_dumping
bin,AMD-BIN-0558,AMD-Z-31,2026-02-16,collection_gap
bin,AMD-BIN-0259,AMD-Z-14,2026-02-16,overnight_dumping
bin,AMD-BIN-0362,AMD-Z-20,2026-02-16,collection_gap
bin,AMD-BIN-0114,AMD-Z-06,2026-02-16,festival_overload
bin,AMD-BIN-0357,AMD-Z-20,2026-02-17,composition_shift
bin,AMD-BIN-0532,AMD-Z-30,2026-02-17,overnight_dumping
bin,AMD-BIN-0248,AMD-Z-13,2026-02-17,repeated_overflow
bin,AMD-BIN-0350,AMD-Z-20,2026-02-17,composition_shift
bin,AMD-BIN-0526,AMD-Z-29,2026-02-17,illegal_dumping_spike
bin,AMD-BIN-0339,AMD-Z-19,2026-02-17,composition_shift
bin,AMD-BIN-0264,AMD-Z-14,2026-02-17,overnight_dumping
bin,AMD-BIN-0166,AMD-Z-09,2026-02-17,repeated_overflow
bin,AMD-BIN-0599,AMD-Z-33,2026-02-17,illegal_dumping_spike
bin,AMD-BIN-0558,AMD-Z-31,2026-02-17,collection_gap
bin,AMD-BIN-0397,AMD-Z-22,2026-02-17,collection_gap
bin,AMD-BIN-0573,AMD-Z-32,2026-02-17,composition_shift
bin,AMD-BIN-0226,AMD-Z-12,2026-02-17,repeated_overflow
bin,AMD-BIN-0362,AMD-Z-20,2026-02-17,collection_gap
bin,AMD-BIN-0062,AMD-Z-03,2026-02-17,illegal_dumping_spike
bin,AMD-BIN-0429,AMD-Z-24,2026-02-17,repeated_overflow
bin,AMD-BIN-0114,AMD-Z-06,2026-02-17,festival_overload
bin,AMD-BIN-0357,AMD-Z-20,2026-02-18,composition_shift
bin,AMD-BIN-0185,AMD-Z-10,2026-02-18,illegal_dumping_spike
bin,AMD-BIN-0136,AMD-Z-07,2026-02-18,illegal_dumping_spike
bin,AMD-BIN-0248,AMD-Z-13,2026-02-18,repeated_overflow
bin,AMD-BIN-0171,AMD-Z-09,2026-02-18,repeated_overflow
bin,AMD-BIN-0388,AMD-Z-22,2026-02-18,repeated_overflow
bin,AMD-BIN-0270,AMD-Z-15,2026-02-18,composition_shift
bin,AMD-BIN-0068,AMD-Z-04,2026-02-18,overnight_dumping
bin,AMD-BIN-0166,AMD-Z-09,2026-02-18,repeated_overflow
bin,AMD-BIN-0159,AMD-Z-09,2026-02-18,illegal_dumping_spike
bin,AMD-BIN-0501,AMD-Z-28,2026-02-18,repeated_overflow
bin,AMD-BIN-0397,AMD-Z-22,2026-02-18,collection_gap
bin,AMD-BIN-0352,AMD-Z-20,2026-02-18,illegal_dumping_spike
bin,AMD-BIN-0573,AMD-Z-32,2026-02-18,composition_shift
bin,AMD-BIN-0226,AMD-Z-12,2026-02-18,repeated_overflow
bin,AMD-BIN-0062,AMD-Z-03,2026-02-18,illegal_dumping_spike
bin,AMD-BIN-0408,AMD-Z-23,2026-02-18,overnight_dumping
bin,AMD-BIN-0429,AMD-Z-24,2026-02-18,repeated_overflow
bin,AMD-BIN-0357,AMD-Z-20,2026-02-19,composition_shift
bin,AMD-BIN-0185,AMD-Z-10,2026-02-19,illegal_dumping_spike
bin,AMD-BIN-0201,AMD-Z-11,2026-02-19,overnight_dumping
bin,AMD-BIN-0233,AMD-Z-13,2026-02-19,repeated_overflow
bin,AMD-BIN-0248,AMD-Z-13,2026-02-19,repeated_overflow
bin,AMD-BIN-0171,AMD-Z-09,2026-02-19,repeated_overflow
bin,AMD-BIN-0388,AMD-Z-22,2026-02-19,repeated_overflow
bin,AMD-BIN-0337,AMD-Z-19,2026-02-19,collection_gap
bin,AMD-BIN-0461,AMD-Z-26,2026-02-19,festival_overload
bin,AMD-BIN-0068,AMD-Z-04,2026-02-19,overnight_dumping
bin,AMD-BIN-0567,AMD-Z-31,2026-02-19,illegal_dumping_spike
bin,AMD-BIN-0515,AMD-Z-29,2026-02-19,illegal_dumping_spike
bin,AMD-BIN-0114,AMD-Z-06,2026-02-19,collection_gap
bin,AMD-BIN-0539,AMD-Z-30,2026-02-19,collection_gap
bin,AMD-BIN-0501,AMD-Z-28,2026-02-19,repeated_overflow
bin,AMD-BIN-0020,AMD-Z-01,2026-02-19,overnight_dumping
bin,AMD-BIN-0502,AMD-Z-28,2026-02-19,repeated_overflow
bin,AMD-BIN-0573,AMD-Z-32,2026-02-19,composition_shift
bin,AMD-BIN-0408,AMD-Z-23,2026-02-19,overnight_dumping
bin,AMD-BIN-0429,AMD-Z-24,2026-02-19,repeated_overflow
bin,AMD-BIN-0086,AMD-Z-04,2026-02-19,illegal_dumping_spike
bin,AMD-BIN-0269,AMD-Z-15,2026-02-19,illegal_dumping_spike
zone,AMD-Z-02,AMD-Z-02,2026-02-19,zone_surge
bin,AMD-BIN-0088,AMD-Z-05,2026-02-20,festival_overload
bin,AMD-BIN-0233,AMD-Z-13,2026-02-20,repeated_overflow
bin,AMD-BIN-0171,AMD-Z-09,2026-02-20,repeated_overflow
bin,AMD-BIN-0388,AMD-Z-22,2026-02-20,repeated_overflow
bin,AMD-BIN-0073,AMD-Z-04,2026-02-20,collection_gap
bin,AMD-BIN-0337,AMD-Z-19,2026-02-20,collection_gap
bin,AMD-BIN-0567,AMD-Z-31,2026-02-20,illegal_dumping_spike
bin,AMD-BIN-0114,AMD-Z-06,2026-02-20,collection_gap
bin,AMD-BIN-0539,AMD-Z-30,2026-02-20,collection_gap
bin,AMD-BIN-0501,AMD-Z-28,2026-02-20,repeated_overflow
bin,AMD-BIN-0020,AMD-Z-01,2026-02-20,overnight_dumping
bin,AMD-BIN-0502,AMD-Z-28,2026-02-20,repeated_overflow
bin,AMD-BIN-0086,AMD-Z-04,2026-02-20,illegal_dumping_spike
bin,AMD-BIN-0515,AMD-Z-29,2026-02-20,illegal_dumping_spike
bin,AMD-BIN-0269,AMD-Z-15,2026-02-20,illegal_dumping_spike
bin,AMD-BIN-0233,AMD-Z-13,2026-02-21,repeated_overflow
bin,AMD-BIN-0041,AMD-Z-02,2026-02-21,overnight_dumping
bin,AMD-BIN-0551,AMD-Z-30,2026-02-21,collection_gap
bin,AMD-BIN-0073,AMD-Z-04,2026-02-21,collection_gap
bin,AMD-BIN-0051,AMD-Z-03,2026-02-21,weekend_spike
bin,AMD-BIN-0337,AMD-Z-19,2026-02-21,collection_gap
bin,AMD-BIN-0354,AMD-Z-20,2026-02-21,composition_shift
bin,AMD-BIN-0211,AMD-Z-11,2026-02-21,weekend_spike
bin,AMD-BIN-0596,AMD-Z-33,2026-02-21,repeated_overflow
bin,AMD-BIN-0539,AMD-Z-30,2026-02-21,collection_gap
bin,AMD-BIN-0209,AMD-Z-11,2026-02-21,festival_overload
bin,AMD-BIN-0502,AMD-Z-28,2026-02-21,repeated_overflow
bin,AMD-BIN-0515,AMD-Z-29,2026-02-21,illegal_dumping_spike
bin,AMD-BIN-0187,AMD-Z-10,2026-02-21,composition_shift
bin,AMD-BIN-0233,AMD-Z-13,2026-02-22,repeated_overflow
bin,AMD-BIN-0041,AMD-Z-02,2026-02-22,overnight_dumping
bin,AMD-BIN-0551,AMD-Z-30,2026-02-22,collection_gap
bin,AMD-BIN-0073,AMD-Z-04,2026-02-22,collection_gap
bin,AMD-BIN-0051,AMD-Z-03,2026-02-22,weekend_spike
bin,AMD-BIN-0034,AMD-Z-02,2026-02-22,collection_gap
bin,AMD-BIN-0180,AMD-Z-10,2026-02-22,composition_shift
bin,AMD-BIN-0211,AMD-Z-11,2026-02-22,weekend_spike
bin,AMD-BIN-0296,AMD-Z-16,2026-02-22,collection_gap
bin,AMD-BIN-0596,AMD-Z-33,2026-02-22,repeated_overflow
bin,AMD-BIN-0539,AMD-Z-30,2026-02-22,collection_gap
bin,AMD-BIN-0209,AMD-Z-11,2026-02-22,festival_overload
bin,AMD-BIN-0502,AMD-Z-28,2026-02-22,repeated_overflow
bin,AMD-BIN-0104,AMD-Z-05,2026-02-22,collection_gap
bin,AMD-BIN-0190,AMD-Z-10,2026-02-22,collection_gap
bin,AMD-BIN-0428,AMD-Z-24,2026-02-22,illegal_dumping_spike
bin,AMD-BIN-0187,AMD-Z-10,2026-02-22,composition_shift
bin,AMD-BIN-0381,AMD-Z-21,2026-02-23,repeated_overflow
bin,AMD-BIN-0449,AMD-Z-25,2026-02-23,overnight_dumping
bin,AMD-BIN-0073,AMD-Z-04,2026-02-23,collection_gap
bin,AMD-BIN-0034,AMD-Z-02,2026-02-23,collection_gap
bin,AMD-BIN-0296,AMD-Z-16,2026-02-23,collection_gap
bin,AMD-BIN-0596,AMD-Z-33,2026-02-23,repeated_overflow
bin,AMD-BIN-0126,AMD-Z-07,2026-02-23,collection_gap
bin,AMD-BIN-0057,AMD-Z-03,2026-02-23,illegal_dumping_spike
bin,AMD-BIN-0545,AMD-Z-30,2026-02-23,illegal_dumping_spike
bin,AMD-BIN-0104,AMD-Z-05,2026-02-23,collection_gap
bin,AMD-BIN-0190,AMD-Z-10,2026-02-23,collection_gap
bin,AMD-BIN-0428,AMD-Z-24,2026-02-23,illegal_dumping_spike
bin,AMD-BIN-0070,AMD-Z-04,2026-02-23,overnight_dumping
bin,AMD-BIN-0381,AMD-Z-21,2026-02-24,repeated_overflow
bin,AMD-BIN-0444,AMD-Z-25,2026-02-24,festival_overload
bin,AMD-BIN-0119,AMD-Z-06,2026-02-24,illegal_dumping_spike
bin,AMD-BIN-0035,AMD-Z-02,2026-02-24,illegal_dumping_spike
bin,AMD-BIN-0034,AMD-Z-02,2026-02-24,collection_gap
bin,AMD-BIN-0181,AMD-Z-10,2026-02-24,composition_shift
bin,AMD-BIN-0367,AMD-Z-20,2026-02-24,composition_shift
bin,AMD-BIN-0296,AMD-Z-16,2026-02-24,collection_gap
bin,AMD-BIN-0596,AMD-Z-33,2026-02-24,repeated_overflow
bin,AMD-BIN-0126,AMD-Z-07,2026-02-24,collection_gap
bin,AMD-BIN-0545,AMD-Z-30,2026-02-24,illegal_dumping_spike
bin,AMD-BIN-0104,AMD-Z-05,2026-02-24,collection_gap
bin,AMD-BIN-0190,AMD-Z-10,2026-02-24,collection_gap
bin,AMD-BIN-0270,AMD-Z-15,2026-02-24,illegal_dumping_spike
zone,AMD-Z-23,AMD-Z-23,2026-02-24,zone_surge
bin,AMD-BIN-0381,AMD-Z-21,2026-02-25,repeated_overflow
bin,AMD-BIN-0444,AMD-Z-25,2026-02-25,festival_overload
bin,AMD-BIN-0451,AMD-Z-25,2026-02-25,repeated_overflow
bin,AMD-BIN-0027,AMD-Z-02,2026-02-25,collection_gap
bin,AMD-BIN-0181,AMD-Z-10,2026-02-25,composition_shift
bin,AMD-BIN-0319,AMD-Z-18,2026-02-25,illegal_dumping_spike
bin,AMD-BIN-0367,AMD-Z-20,2026-02-25,composition_shift
bin,AMD-BIN-0296,AMD-Z-16,2026-02-25,collection_gap
bin,AMD-BIN-0126,AMD-Z-07,2026-02-25,collection_gap
bin,AMD-BIN-0465,AMD-Z-26,2026-02-25,illegal_dumping_spike
bin,AMD-BIN-0190,AMD-Z-10,2026-02-25,collection_gap
bin,AMD-BIN-0019,AMD-Z-01,2026-02-25,composition_shift
bin,AMD-BIN-0270,AMD-Z-15,2026-02-25,illegal_dumping_spike
bin,AMD-BIN-0119,AMD-Z-06,2026-02-25,composition_shift
zone,AMD-Z-17,AMD-Z-17,2026-02-25,zone_surge
bin,AMD-BIN-0010,AMD-Z-01,2026-02-26,repeated_overflow
bin,AMD-BIN-0381,AMD-Z-21,2026-02-26,repeated_overflow
bin,AMD-BIN-0451,AMD-Z-25,2026-02-26,repeated_overflow
bin,AMD-BIN-0125,AMD-Z-07,2026-02-26,collection_gap
bin,AMD-BIN-0027,AMD-Z-02,2026-02-26,collection_gap
bin,AMD-BIN-0345,AMD-Z-19,2026-02-26,illegal_dumping_spike
bin,AMD-BIN-0319,AMD-Z-18,2026-02-26,illegal_dumping_spike
bin,AMD-BIN-0367,AMD-Z-20,2026-02-26,composition_shift
bin,AMD-BIN-0026,AMD-Z-02,2026-02-26,collection_gap
bin,AMD-BIN-0126,AMD-Z-07,2026-02-26,collection_gap
bin,AMD-BIN-0255,AMD-Z-14,2026-02-26,illegal_dumping_spike
bin,AMD-BIN-0465,AMD-Z-26,2026-02-26,illegal_dumping_spike
bin,AMD-BIN-0019,AMD-Z-01,2026-02-26,composition_shift
bin,AMD-BIN-0119,AMD-Z-06,2026-02-26,composition_shift
bin,AMD-BIN-0470,AMD-Z-26,2026-02-27,illegal_dumping_spike
bin,AMD-BIN-0010,AMD-Z-01,2026-02-27,repeated_overflow
bin,AMD-BIN-0125,AMD-Z-07,2026-02-27,collection_gap
bin,AMD-BIN-0104,AMD-Z-05,2026-02-27,overnight_dumping
bin,AMD-BIN-0259,AMD-Z-14,2026-02-27,collection_gap
bin,AMD-BIN-0458,AMD-Z-26,2026-02-27,illegal_dumping_spike
bin,AMD-BIN-0569,AMD-Z-32,2026-02-27,illegal_dumping_spike
bin,AMD-BIN-0026,AMD-Z-02,2026-02-27,collection_gap
bin,AMD-BIN-0423,AMD-Z-24,2026-02-27,collection_gap
bin,AMD-BIN-0255,AMD-Z-14,2026-02-27,illegal_dumping_spike
bin,AMD-BIN-0211,AMD-Z-11,2026-02-27,illegal_dumping_spike
bin,AMD-BIN-0141,AMD-Z-08,2026-02-27,repeated_overflow
bin,AMD-BIN-0095,AMD-Z-05,2026-02-27,collection_gap
bin,AMD-BIN-0119,AMD-Z-06,2026-02-27,composition_shift
bin,AMD-BIN-0550,AMD-Z-30,2026-02-28,weekend_spike
bin,AMD-BIN-0320,AMD-Z-18,2026-02-28,weekend_spike
bin,AMD-BIN-0010,AMD-Z-01,2026-02-28,repeated_overflow
bin,AMD-BIN-0407,AMD-Z-23,2026-02-28,weekend_spike
bin,AMD-BIN-0232,AMD-Z-12,2026-02-28,collection_gap
bin,AMD-BIN-0096,AMD-Z-05,2026-02-28,illegal_dumping_spike
